customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,effective_to_date
5553.521059,96587,138,31,99,749.244062,20110108
11702.34819,0,111,15,12,532.8,20110111
36897.79765,0,133,0,59,638.4,20110226
2957.102851,94362,74,21,96,195.405949,20110125
19643.54421,84488,61,33,71,208.885686,20110112
4111.888285,65085,103,20,55,480.073548,20110121
15122.99194,0,72,35,86,518.4,20110209
12807.09083,0,69,32,21,450.760925,20110114
2500.241685,0,67,4,44,664.128009,20110120
4260.709139,0,62,1,73,446.4,20110214
2609.533154,60798,66,21,57,316.8,20110220
10796.44832,30761,69,16,16,331.2,20110109
2590.654042,25981,65,33,38,77.54669,20110221
29199.81072,67739,149,4,76,270.373444,20110212
4194.659772,25581,105,9,21,429.695284,20110129
10314.52484,99759,65,12,25,74.463101,20110111
9028.307862,76514,112,19,0,573.941286,20110118
3954.344534,18375,103,8,50,535.080276,20110225
6089.517361,21832,84,29,39,403.2,20110120
12827.42831,0,117,25,43,842.4,20110226
9135.291575,95330,113,1,1,542.4,20110113
7902.681227,0,106,21,25,634.396608,20110126
14827.91055,0,68,31,69,326.4,20110208
2500.834374,25899,63,20,36,302.4,20110221
5395.346288,0,74,13,30,355.2,20110224
2651.615963,33201,66,9,56,314.044227,20110121
2119.894333,18287,61,6,56,292.8,20110113
7155.471967,76506,89,35,65,427.2,20110213
5994.226432,41859,76,18,58,166.1306,20110219
22647.21772,27504,91,26,45,436.8,20110125
2833.797966,45360,73,16,71,350.4,20110221
22332.43946,49078,97,10,3,484.013411,20110111
5846.41534,0,90,16,66,648.0,20110212
2867.211836,91810,71,27,43,165.520952,20110215
14435.66453,70600,122,26,5,636.982333,20110220
5237.477743,33554,131,25,36,934.656068,20110119
7710.912153,77642,64,20,14,282.146354,20110115
5158.576449,25963,66,11,35,298.954932,20110113
5414.897604,57452,136,25,10,652.8,20110223
2903.749709,0,77,15,89,491.66348,20110110
5575.751228,91416,69,4,39,109.904496,20110126
2616.409509,22000,69,27,36,383.224514,20110130
4617.838205,41167,118,16,4,554.957693,20110127
20123.86854,0,70,18,23,504.0,20110126
3200.795405,0,86,8,37,412.8,20110112
8583.854913,53944,71,13,20,340.8,20110131
4349.30875,75648,108,28,10,112.660916,20110210
4729.593583,29414,64,2,32,71.303109,20110105
5015.009472,48567,130,12,15,624.0,20110203
5797.604861,69276,74,14,22,201.327931,20110222
3475.07136,0,96,6,60,460.8,20110120
8542.218196,50117,107,13,98,462.654347,20110212
16473.16905,22828,106,11,54,508.8,20110224
6776.353402,0,96,0,38,818.730215,20110226
9713.156737,0,136,7,34,979.2,20110211
4429.193391,20868,112,14,11,537.6,20110219
2435.535995,40921,62,0,50,10.560419,20110127
9863.502214,99654,121,13,95,272.788141,20110228
8207.858272,0,110,16,17,686.90827,20110222
2781.446975,56218,72,17,74,302.942519,20110223
5807.994569,70717,72,20,89,37.28874,20110204
8395.272249,62989,71,3,18,319.131547,20110113
14333.92489,41459,71,8,4,340.8,20110204
11003.54385,0,102,20,7,489.6,20110222
4049.807215,42512,105,15,72,77.479316,20110109
2141.750757,0,61,5,90,437.040616,20110208
5079.843625,83288,124,18,70,353.397699,20110111
2895.522489,46267,72,4,73,231.969205,20110103
9031.214859,0,122,15,47,650.52179,20110223
6554.390004,74424,81,26,74,388.8,20110117
7487.744636,0,72,15,70,693.084662,20110216
15118.89548,58883,62,1,47,432.480275,20110204
9007.431501,41539,116,11,35,556.8,20110225
5488.931031,33881,68,11,83,65.659137,20110217
7234.142952,86448,90,25,79,59.853369,20110224
5205.751205,25237,69,23,52,378.345883,20110110
4697.152892,0,67,10,75,482.4,20110112
6207.171358,49419,77,3,34,203.296071,20110102
6615.815683,90414,83,7,49,398.4,20110207
9708.504642,39930,86,22,64,412.8,20110119
10831.13004,23202,96,29,59,460.8,20110201
4626.801093,79487,114,20,87,547.2,20110116
6748.231188,68423,85,14,81,324.413656,20110111
2542.06388,84495,63,15,61,302.4,20110203
5450.394878,43091,69,2,36,330.138332,20110114
7243.865476,41951,91,30,56,40.536151,20110111
8306.550901,89834,105,17,14,504.0,20110113
2734.514945,92157,69,19,33,270.381385,20110109
11030.66148,35773,93,25,89,446.4,20110110
3402.39442,0,99,16,20,475.2,20110216
6945.016955,15850,61,28,14,314.528138,20110202
2568.843396,11167,73,0,99,350.4,20110128
5764.648599,21195,72,23,10,345.6,20110205
5403.546122,27430,68,25,12,184.955105,20110114
4899.231772,0,63,21,78,302.4,20110218
9048.983447,0,119,9,8,571.2,20110124
8093.898245,59839,107,8,52,513.6,20110213
2496.766693,0,73,13,33,350.4,20110213
2602.24525,38166,67,25,5,236.842746,20110125
6751.437153,0,95,14,78,456.0,20110223
3621.68883,13457,94,31,28,285.825083,20110209
6896.088021,0,68,10,53,326.4,20110110
5438.696611,52721,136,34,29,550.127548,20110125
14472.583,22012,185,5,69,75.698305,20110224
2359.423599,19864,63,22,96,352.394515,20110111
5323.267311,55289,67,10,71,134.124254,20110219
7390.903278,30449,92,23,47,501.092992,20110224
11447.5071,27362,144,23,28,422.78411,20110114
5754.853121,29460,72,3,18,29.303915,20110203
10244.2435,0,94,23,34,451.2,20110219
4645.569555,42532,118,13,32,200.641734,20110213
4887.344366,66707,61,19,24,71.980757,20110226
2497.808174,68041,64,10,47,165.570243,20110201
2369.111588,0,65,8,91,468.0,20110205
4490.597249,0,64,26,11,307.2,20110217
3719.247732,40968,97,29,53,465.6,20110107
4198.030023,39913,106,16,61,344.765129,20110208
2420.711888,31710,62,5,29,199.551735,20110207
4462.997006,0,73,35,52,350.4,20110130
6291.655714,89113,78,18,68,219.362643,20110105
4270.034394,0,122,27,2,725.870693,20110119
2460.665175,0,67,30,13,321.6,20110109
19435.62924,38688,249,22,6,2294.631639,20110201
7374.077921,0,110,19,87,528.0,20110109
18269.53692,0,127,18,97,609.6,20110102
11925.71535,28014,104,14,37,631.594469,20110117
4223.274671,14170,109,9,10,523.2,20110102
10298.38586,64825,129,1,78,359.484342,20110131
5229.741907,77357,67,24,38,29.884537,20110227
2402.81597,21629,62,19,54,298.626189,20110115
3933.813993,25927,103,6,20,674.973614,20110123
4299.838835,44388,113,10,74,496.843023,20110213
7635.554626,54539,63,5,74,287.453171,20110108
2722.210707,17576,71,29,70,398.502948,20110202
7291.599536,84629,90,19,17,411.671832,20110204
58753.88046,24964,185,0,84,888.0,20110106
5261.037541,43573,66,30,64,409.684798,20110111
16938.29858,0,69,24,99,340.780156,20110221
10575.94816,0,105,7,91,756.0,20110117
5552.331515,35011,70,7,91,215.728468,20110228
7150.225367,63651,92,19,10,224.711836,20110222
8717.049833,83846,74,22,94,355.2,20110214
6847.588918,0,191,2,70,1317.008182,20110114
5418.726537,39133,67,25,26,90.524457,20110103
3528.044252,31278,92,24,95,441.6,20110201
16468.22079,0,63,4,52,685.12694,20110127
7285.030983,44788,61,6,48,386.031248,20110228
16963.83934,0,117,26,33,561.6,20110212
5807.659307,62447,74,9,2,133.977857,20110107
5068.264582,31475,64,6,3,22.962412,20110207
8797.829644,80780,109,26,11,3.55,20110228
4439.900652,88613,111,5,59,359.36848,20110212
2404.459452,45949,62,0,70,110.556062,20110211
5066.634057,35596,64,11,92,307.2,20110113
5890.528762,76875,73,21,4,17.375878,20110115
2410.498573,41842,61,1,14,292.8,20110116
5288.240125,28884,72,27,9,518.4,20110211
26413.54751,24631,83,25,87,398.4,20110224
16236.47626,0,74,24,54,680.753091,20110106
5534.576395,71560,69,14,46,178.700204,20110105
9202.638441,0,80,8,71,384.0,20110125
2592.437797,72421,65,8,23,312.0,20110102
8019.856041,54702,199,5,42,955.2,20110207
6943.741598,0,76,4,43,547.2,20110224
13367.86562,57335,67,22,18,407.887715,20110128
5885.335302,0,67,9,20,482.4,20110109
3479.760165,35033,87,26,53,490.638202,20110108
9103.8997,65733,113,13,6,684.948527,20110204
4813.284447,0,69,30,44,472.611522,20110227
9575.7578,0,88,3,64,633.6,20110206
13736.1325,16181,181,22,79,1261.319869,20110213
8090.884414,86180,69,11,43,48.051339,20110103
8267.119555,36881,104,5,25,499.2,20110119
2489.16729,47888,64,23,16,545.083116,20110126
2395.57,21986,63,1,9,333.696228,20110127
3863.309585,47199,100,3,65,480.0,20110117
5173.485319,0,69,30,69,331.2,20110122
4984.618655,86305,62,1,99,80.73124,20110111
2396.192355,39062,61,2,20,346.991025,20110131
2631.87754,16976,69,23,54,238.952528,20110108
6993.838856,0,65,29,35,468.0,20110122
15055.53836,83283,193,11,46,273.702709,20110218
3401.881747,41972,86,20,23,691.709371,20110121
4126.61326,34080,107,11,48,220.644418,20110220
4462.997006,0,73,35,52,350.4,20110130
9320.090224,40269,81,0,71,329.980754,20110113
3663.740198,61894,91,3,21,436.8,20110104
4962.208409,23300,63,3,35,339.906034,20110202
2816.758764,66023,70,11,94,265.629611,20110203
4330.769101,39660,107,3,46,416.8496,20110227
8262.879764,0,76,4,51,32.508635,20110213
4666.643522,60466,117,14,3,784.186389,20110228
5876.054314,32848,74,2,59,250.454012,20110209
8427.723769,20662,72,10,99,373.324673,20110228
13023.9329,64985,108,23,94,16.425514,20110124
8209.59982,68022,103,3,26,494.4,20110211
2464.238061,72834,65,12,81,91.941259,20110220
2727.520769,74592,67,9,30,321.6,20110114
3086.013544,73938,76,34,48,53.095599,20110116
22067.728,15999,83,2,43,398.4,20110218
4836.054291,0,69,12,89,632.081402,20110113
6912.03963,0,96,11,55,460.8,20110121
2570.761765,0,72,0,93,345.6,20110101
2991.696011,0,80,9,96,576.0,20110206
8253.266591,62375,103,35,71,411.228571,20110131
10477.77713,61427,88,24,12,422.4,20110123
16373.7273,64396,103,2,46,355.409311,20110205
5184.94945,49312,65,30,55,230.104769,20110116
10634.83711,0,61,35,71,292.8,20110208
15114.40241,28513,100,4,22,480.0,20110119
11875.89915,0,108,23,55,518.4,20110123
4369.496687,97321,110,35,46,74.744643,20110125
7432.856752,58839,65,4,65,18.965718,20110115
2558.762931,0,72,4,14,518.4,20110111
5452.171237,88567,67,9,89,321.6,20110201
2968.077571,91646,74,12,10,57.678779,20110221
15700.28436,0,211,31,52,1012.8,20110201
7477.176362,48552,94,5,54,262.746281,20110119
9407.452895,31485,118,17,79,294.905685,20110107
4428.038374,0,64,6,47,628.801638,20110103
10053.55227,16511,135,35,4,972.0,20110228
2907.898828,51020,73,16,88,350.4,20110217
7644.763153,43838,97,11,37,465.6,20110131
9709.746073,0,133,11,30,827.085431,20110116
8439.615236,22454,110,5,75,556.097027,20110126
4209.682602,57933,105,10,64,533.255723,20110224
8556.418397,0,124,7,2,595.2,20110109
26770.44534,26335,113,32,7,355.818306,20110123
16265.58682,85322,134,32,55,735.491986,20110119
3624.901612,37843,92,2,17,354.455466,20110110
2519.918897,0,67,11,26,482.4,20110125
4819.183706,74730,61,18,84,421.235276,20110202
3028.780121,0,94,27,52,483.881752,20110201
2316.796105,0,64,2,80,307.2,20110224
13869.92705,28432,118,1,59,612.300581,20110121
25807.063,71210,214,8,89,1027.2,20110213
2342.01381,19581,67,2,94,321.6,20110102
2747.771656,0,80,12,14,576.0,20110116
5479.555081,56005,68,31,30,326.4,20110113
9199.539814,0,80,10,11,572.847549,20110111
8060.161694,23671,69,32,45,331.2,20110103
6686.128629,22244,84,6,59,114.815893,20110204
4709.52218,0,66,17,29,470.576119,20110212
2685.425957,75329,67,15,17,45.905292,20110108
3920.511337,0,108,2,55,525.392239,20110204
5493.698779,44369,68,13,22,185.291566,20110110
8521.738901,37910,108,7,9,518.4,20110221
2414.072446,0,71,25,30,511.2,20110108
4282.947971,40864,109,16,70,166.937747,20110226
5918.330563,94846,73,15,68,305.031114,20110204
7519.133631,96306,95,12,17,185.355353,20110220
4472.334422,53519,111,7,37,520.036279,20110126
5531.627731,50648,69,27,50,331.2,20110121
8435.176463,64692,70,17,80,336.0,20110217
10196.1106,0,100,9,75,720.0,20110107
20552.62128,0,187,22,97,1430.336183,20110126
3915.798108,0,109,2,86,784.8,20110124
6010.502178,49311,74,25,85,355.2,20110111
2854.114491,71126,71,11,72,324.739746,20110122
5994.255419,74284,74,27,5,268.130863,20110211
4477.45201,41402,119,26,26,571.2,20110104
5544.909083,79619,71,3,34,280.89705,20110205
3600.934326,25147,101,7,54,694.598288,20110225
9934.865795,56379,125,0,59,600.0,20110227
6874.84827,0,96,35,27,691.2,20110217
2374.147419,48911,61,15,6,292.8,20110206
9162.063169,29723,80,8,79,20.985105,20110223
7380.086414,21841,91,33,47,436.8,20110112
2655.996158,31796,68,27,16,377.442796,20110210
7591.109246,0,105,0,16,504.0,20110123
5015.009472,48567,130,12,15,624.0,20110203
4603.975141,66161,118,19,86,457.593764,20110112
2551.226692,79751,63,15,67,392.235698,20110119
5641.35916,39469,71,1,29,315.560161,20110201
5463.913828,44305,67,33,39,214.772284,20110128
4866.647452,0,68,4,17,444.030724,20110110
2779.85389,38893,69,12,60,279.960213,20110125
4563.018085,39187,118,32,43,566.4,20110210
14376.55039,70341,179,11,43,253.511935,20110226
2279.747148,0,64,9,95,460.8,20110212
5380.316469,0,73,11,95,350.4,20110201
8708.27928,30090,73,10,3,329.517492,20110102
18611.45356,49673,232,27,57,1021.654003,20110116
2215.912948,0,66,31,14,389.944994,20110104
7780.903354,0,70,29,93,504.0,20110128
2860.864563,50332,72,2,11,345.6,20110207
5577.942343,70190,71,20,22,15.169017,20110218
7268.096004,38179,90,12,91,374.716271,20110204
4060.956163,0,115,18,30,699.823461,20110117
7813.411572,25859,74,0,44,355.2,20110109
4762.156975,36529,118,6,41,255.005116,20110209
14166.20344,67588,118,0,58,566.4,20110214
4354.398727,0,121,30,85,871.2,20110106
2880.348532,81565,71,19,54,190.642833,20110105
19185.0725,35322,244,4,33,76.826503,20110219
5329.075482,43671,67,6,67,190.649902,20110221
4883.805481,58682,61,24,34,206.810286,20110217
4510.194071,44230,114,2,45,738.222494,20110225
15304.51777,40269,193,32,27,926.4,20110210
5237.935672,31756,66,34,44,160.855921,20110125
15119.55539,47725,63,10,66,142.205246,20110225
5860.01804,38684,74,1,22,376.760016,20110126
32306.28587,36301,118,11,85,647.954067,20110128
4655.392106,0,67,18,44,482.4,20110126
5326.501981,22268,67,12,70,294.803913,20110208
6513.612638,50037,81,24,91,303.384527,20110122
3491.741616,0,104,30,88,748.8,20110116
7870.360084,75740,98,8,42,46.702524,20110204
4274.618943,39621,109,4,23,25.292113,20110201
7189.106255,75838,90,6,64,428.907968,20110129
11315.20373,11885,101,18,39,484.8,20110216
2480.529264,29444,63,5,84,302.4,20110128
7344.836277,64371,181,4,50,868.8,20110201
6974.922464,26514,91,16,58,655.2,20110102
20096.89337,92766,71,17,15,379.029102,20110101
5623.611187,31504,71,8,27,340.8,20110219
2828.095211,98680,72,27,38,345.6,20110119
7294.492993,0,113,12,66,733.737214,20110224
5583.575264,76927,138,2,46,114.743547,20110217
25763.41423,78804,71,35,93,389.636991,20110105
5639.941974,73168,70,21,50,425.800112,20110110
4576.759564,48569,114,0,14,434.7579,20110108
2875.43239,84768,72,6,31,110.484661,20110202
3031.399321,0,86,7,31,619.2,20110209
5979.724161,57693,76,16,56,547.2,20110207
2242.244448,0,65,18,48,85.612463,20110121
16547.63728,46593,70,3,81,129.151543,20110107
15814.74557,0,146,7,50,1055.43784,20110227
4879.384813,67163,61,17,41,33.192803,20110114
5494.87251,89205,68,28,86,165.523154,20110207
5060.303189,0,138,23,76,570.777441,20110121
11269.23099,65448,94,28,66,451.2,20110107
10552.87837,77627,88,14,38,205.169178,20110103
7517.378484,37695,96,17,3,460.8,20110131
6298.177143,89411,78,14,99,116.237322,20110203
7821.945982,0,114,27,39,914.31553,20110130
22806.46912,10337,67,16,56,321.6,20110206
4386.277558,10621,67,28,22,321.6,20110211
3499.988408,16711,91,29,50,580.622219,20110123
7528.092744,0,106,0,44,508.8,20110214
2732.613084,42968,69,15,85,331.2,20110208
13736.1325,16181,181,22,79,1261.319869,20110213
7060.212867,85412,88,33,92,134.684555,20110127
3732.305945,75774,92,30,55,441.6,20110226
4064.182317,26599,101,24,83,254.380731,20110131
5754.746414,34847,73,26,24,525.6,20110103
8460.80939,0,115,13,43,552.0,20110102
5638.150224,85896,70,28,27,48.629646,20110221
7163.540342,0,66,8,11,316.8,20110101
2803.796963,43775,70,3,42,310.744656,20110218
20940.30306,0,67,11,6,482.4,20110203
3130.67843,42056,78,21,2,221.951098,20110107
3741.570763,13093,100,30,73,514.507039,20110123
3439.089657,98278,85,26,60,367.577872,20110223
7284.445594,44605,91,3,45,436.8,20110103
5278.528037,32365,67,28,78,193.147858,20110125
5680.276365,82255,71,29,59,145.004323,20110205
2194.668123,0,62,11,48,623.525433,20110102
6473.32562,0,88,3,99,468.492761,20110127
18522.29433,65903,66,4,98,316.8,20110102
4700.007467,11417,63,25,57,302.4,20110210
21295.51371,0,96,15,73,677.616967,20110126
6158.846901,0,67,20,29,321.6,20110102
8653.562027,69704,72,25,92,89.921281,20110214
3776.320768,20101,96,28,44,291.536748,20110212
4897.041423,24383,69,4,78,331.2,20110107
14947.9173,22139,100,34,31,480.0,20110210
9011.129467,88708,112,6,71,499.663591,20110101
10083.48688,11828,90,18,84,571.479602,20110219
2938.728161,0,80,2,49,384.0,20110112
5639.941974,73168,70,21,50,425.800112,20110110
2606.045519,0,71,10,22,409.459488,20110211
52811.49112,0,182,8,70,873.6,20110108
5226.286197,76646,65,3,30,263.844471,20110126
8382.630118,19683,117,17,41,561.6,20110204
14703.13246,0,71,16,30,819.576016,20110202
18948.34795,0,124,13,70,595.2,20110128
12265.60041,35693,103,8,63,494.4,20110101
4529.976333,0,65,7,67,438.369382,20110222
9220.013197,0,136,13,28,979.2,20110208
4087.512572,24123,104,7,61,748.8,20110215
9247.547393,85654,116,5,55,346.265295,20110123
13024.13012,0,125,6,61,900.0,20110131
25807.063,71210,214,8,89,1027.2,20110213
6104.723142,84822,76,5,13,219.879452,20110106
2725.356404,36650,69,2,70,56.60333,20110103
3260.74476,0,90,8,33,432.0,20110118
23740.12142,28025,87,28,94,611.40108,20110103
7599.895827,52113,97,14,85,465.6,20110209
32467.66151,37675,104,23,18,731.970027,20110116
5633.949267,37595,70,2,22,501.994635,20110209
5640.021911,41396,70,7,7,336.0,20110125
8370.401649,77512,104,2,5,433.608534,20110127
5170.450306,35334,65,29,31,468.0,20110226
7521.194691,0,104,13,20,499.2,20110214
12731.95161,40870,105,3,56,504.0,20110114
5666.867962,53907,71,1,52,189.907577,20110119
4436.806209,77609,111,26,75,62.935952,20110205
17966.28765,0,70,15,44,504.0,20110223
2436.005997,87462,61,0,79,51.294615,20110130
6650.816974,99494,83,11,65,398.4,20110214
2751.365822,42585,69,16,44,288.295744,20110108
4362.931238,58842,110,6,74,528.0,20110103
4014.453113,37384,99,9,17,475.2,20110108
8459.053233,92717,70,24,19,224.27582,20110103
2203.439795,0,72,33,6,518.715288,20110226
9388.162927,75264,78,24,92,343.340301,20110120
6791.215414,0,101,19,11,727.2,20110110
23142.1509,0,105,16,16,564.947278,20110108
3038.114641,31532,79,1,26,241.077843,20110120
8879.790017,52583,113,12,59,528.20086,20110203
21590.44235,62477,183,7,75,40.287304,20110213
8457.461231,26023,72,26,33,79.463916,20110108
4770.73904,28666,64,23,81,307.2,20110203
4312.869599,21004,62,27,20,297.6,20110115
6293.963716,45430,81,21,37,388.8,20110127
7098.017093,37511,185,14,93,579.467191,20110217
4395.885525,28719,110,0,17,792.0,20110113
5564.735366,49833,69,5,74,331.2,20110202
5321.108879,67431,136,28,17,652.8,20110113
2867.312197,23376,78,19,18,374.4,20110103
9414.119587,20455,84,14,40,564.922034,20110128
7414.436023,62473,185,25,29,1298.853615,20110205
5078.451231,35289,65,34,94,123.945627,20110104
2773.455358,73478,68,2,38,241.88878,20110126
8072.746442,30584,68,10,37,51.662597,20110115
12280.76661,88340,102,16,1,489.6,20110101
3136.432103,49532,79,16,9,220.186677,20110120
5232.333113,0,154,26,85,1140.523821,20110126
14722.22122,43982,126,20,68,604.8,20110201
30118.6554,68906,187,12,61,1053.300143,20110109
5970.995737,64008,85,9,66,372.893812,20110123
8026.278333,87421,99,21,6,475.2,20110207
3567.503755,0,102,28,11,660.430456,20110107
8491.020256,62076,71,25,82,227.225113,20110224
2545.220272,26746,66,20,41,165.75305,20110226
